77353,2021/1/10 18:15,135.4,0
77355,2021/1/10 18:20,127.2,0
77357,2021/1/10 18:25,118.2,0
77359,2021/1/10 18:30,112.2,0
77361,2021/1/10 18:35,123.4,0
77363,2021/1/10 18:40,120.4,0
77365,2021/1/10 18:45,121,0
77367,2021/1/10 18:50,127.6,0
77369,2021/1/10 18:55,118.4,0
77371,2021/1/10 19:00,130,0
77373,2021/1/10 19:05,133.6,0
77375,2021/1/10 19:10,124.8,0
77377,2021/1/10 19:15,121.6,0
77379,2021/1/10 19:20,121.8,0
77381,2021/1/10 19:25,121.4,0
77383,2021/1/10 19:30,127.2,0
77385,2021/1/10 19:35,141.2,0
77387,2021/1/10 19:40,124.6,0
77389,2021/1/10 19:45,139.2,0
77391,2021/1/10 19:50,138.8,0
77393,2021/1/10 19:55,133.6,0
77395,2021/1/10 20:00,113.4,0
77397,2021/1/10 20:05,142.4,0
77399,2021/1/10 20:10,134.8,0
77401,2021/1/10 20:15,121.2,0
77403,2021/1/10 20:20,131,0
77405,2021/1/10 20:25,128.8,0
77407,2021/1/10 20:30,142.6,0
77409,2021/1/10 20:35,135.8,0
77411,2021/1/10 20:40,121.8,0
77413,2021/1/10 20:45,115.8,0
77415,2021/1/10 20:50,109.2,0
77417,2021/1/10 20:55,98.6,0
77419,2021/1/10 21:00,102.2,0
77421,2021/1/10 21:05,116.2,0
77423,2021/1/10 21:10,118.6,0
77425,2021/1/10 21:15,116,0
77427,2021/1/10 21:20,115.4,0
77429,2021/1/10 21:25,135.2,0
77431,2021/1/10 21:30,126,0
77433,2021/1/10 21:35,134.2,0
77435,2021/1/10 21:40,134.4,0
77437,2021/1/10 21:45,138.4,0
77439,2021/1/10 21:50,135.4,0
77441,2021/1/10 21:55,152.6,0
77443,2021/1/10 22:00,123.8,0
77445,2021/1/10 22:05,116.4,0
77447,2021/1/10 22:10,118.8,0
77449,2021/1/10 22:15,121.6,0
77451,2021/1/10 22:20,114,0
77453,2021/1/10 22:25,127.2,0
77455,2021/1/10 22:30,118.2,0
77457,2021/1/10 22:35,127.4,0
77459,2021/1/10 22:40,122.4,0
77461,2021/1/10 22:45,111,0
77463,2021/1/10 22:50,119.6,0
77465,2021/1/10 22:55,118,0
77467,2021/1/10 23:00,120.4,0
77469,2021/1/10 23:05,177.4,0
77471,2021/1/10 23:10,175.2,0
77473,2021/1/10 23:15,174.2,0
77475,2021/1/10 23:20,177.2,0
77477,2021/1/10 23:25,172,0
77479,2021/1/10 23:30,173.4,0
77481,2021/1/10 23:35,165,0
77483,2021/1/10 23:40,165.6,0
77485,2021/1/10 23:45,163.2,0
