"id","datatime","val","q"
"1","26/11/2021 14:00:00","3225","0"
"3","26/11/2021 14:10:00","3223","0"
"5","26/11/2021 14:20:00","3224","0"
"7","26/11/2021 14:30:00","3224","0"
"9","26/11/2021 14:40:00","3223","0"
"11","26/11/2021 14:50:00","3223","0"
"13","26/11/2021 15:00:00","3223","0"
"15","26/11/2021 15:10:00","3222","0"
"17","26/11/2021 15:20:00","3222","0"
"19","26/11/2021 15:30:00","3222","0"
"21","26/11/2021 15:40:00","3222","0"
"23","26/11/2021 15:50:00","3222","0"
"25","26/11/2021 16:00:00","3222","0"
"27","26/11/2021 19:30:00","3222","0"
"29","26/11/2021 19:40:00","3216","0"
"31","26/11/2021 19:50:00","3216","0"
"33","26/11/2021 20:00:00","3216","0"
"35","26/11/2021 20:10:00","3187","0"
"37","26/11/2021 20:20:00","3222","0"
"39","26/11/2021 20:30:00","3209","0"
"41","26/11/2021 20:40:00","3209","0"
"43","26/11/2021 20:50:00","3208","0"
"45","26/11/2021 21:00:00","3208","0"
"47","26/11/2021 21:10:00","3208","0"
"49","26/11/2021 21:20:00","3208","0"
"51","26/11/2021 21:30:00","3208","0"
"53","26/11/2021 21:40:00","3208","0"
"55","26/11/2021 21:50:00","3207","0"
"57","26/11/2021 22:00:00","3207","0"
"59","26/11/2021 22:10:00","3207","0"
"61","26/11/2021 22:20:00","3207","0"
"63","26/11/2021 22:30:00","3207","0"
"65","26/11/2021 22:40:00","3205","0"
"67","26/11/2021 22:50:00","3206","0"
"69","26/11/2021 23:00:00","3206","0"
"71","26/11/2021 23:10:00","3205","0"
"73","26/11/2021 23:20:00","3205","0"
"75","26/11/2021 23:30:00","3205","0"
"77","26/11/2021 23:40:00","3205","0"
"79","26/11/2021 23:50:00","3204","0"
"81","27/11/2021 00:00:00","3204","0"
"83","27/11/2021 00:10:00","3266","0"
"85","27/11/2021 00:20:00","3282","0"
"87","27/11/2021 00:30:00","3296","0"
"89","27/11/2021 00:40:00","3305","0"
"91","27/11/2021 00:50:00","3313","0"
"93","27/11/2021 01:00:00","3321","0"
"95","27/11/2021 01:10:00","3326","0"
"97","27/11/2021 01:20:00","3330","0"
"99","27/11/2021 01:30:00","3332","0"
"101","27/11/2021 01:40:00","3332","0"
"103","27/11/2021 01:50:00","3332","0"
"105","27/11/2021 02:00:00","3333","0"
"107","27/11/2021 02:10:00","3333","0"
"109","27/11/2021 02:20:00","3333","0"
"111","27/11/2021 02:30:00","3334","0"
"113","27/11/2021 02:40:00","3335","0"
"115","27/11/2021 02:50:00","3336","0"
"117","27/11/2021 03:00:00","3337","0"
"119","27/11/2021 03:10:00","3338","0"
"121","27/11/2021 03:20:00","3339","0"
"123","27/11/2021 03:30:00","3342","0"
"125","27/11/2021 03:40:00","3343","0"
"127","27/11/2021 03:50:00","3346","0"
"129","27/11/2021 04:00:00","3351","0"
"131","27/11/2021 04:10:00","3357","0"
"133","27/11/2021 04:20:00","3365","0"
"135","27/11/2021 04:30:00","3371","0"
"137","27/11/2021 04:40:00","3372","0"
"139","27/11/2021 04:50:00","3372","0"
"141","27/11/2021 05:00:00","3373","0"
"143","27/11/2021 05:10:00","3375","0"
"145","27/11/2021 05:20:00","3375","0"
"147","27/11/2021 05:30:00","3377","0"
"149","27/11/2021 05:40:00","3380","0"
"151","27/11/2021 05:50:00","3342","0"
"153","27/11/2021 06:00:00","3338","0"
"155","27/11/2021 06:10:00","3339","0"
"157","27/11/2021 06:20:00","3338","0"
"159","27/11/2021 06:30:00","3337","0"
"161","27/11/2021 06:40:00","3337","0"
"163","27/11/2021 06:50:00","3336","0"
"165","27/11/2021 07:00:00","3336","0"
"167","27/11/2021 07:10:00","3336","0"
"169","27/11/2021 07:20:00","3336","0"
"171","27/11/2021 07:30:00","3336","0"
"173","27/11/2021 07:40:00","3336","0"
"175","27/11/2021 07:50:00","3336","0"
"177","27/11/2021 08:00:00","3335","0"
"179","27/11/2021 08:10:00","3310","0"
"181","27/11/2021 08:20:00","3310","0"
"183","27/11/2021 08:30:00","3312","0"
"185","27/11/2021 08:40:00","3311","0"
"187","27/11/2021 08:50:00","3310","0"
"189","27/11/2021 09:00:00","3310","0"
"191","27/11/2021 09:10:00","3309","0"
"193","27/11/2021 09:20:00","3309","0"
"195","27/11/2021 09:30:00","3307","0"
"197","27/11/2021 09:40:00","3305","0"
"199","27/11/2021 09:50:00","3302","0"
"201","27/11/2021 10:00:00","3296","0"
"203","27/11/2021 10:10:00","3286","0"
"205","27/11/2021 10:20:00","3280","0"
"207","27/11/2021 10:30:00","3277","0"
"209","27/11/2021 10:40:00","3276","0"
"211","27/11/2021 10:50:00","3274","0"
"213","27/11/2021 11:00:00","3273","0"
"215","27/11/2021 11:10:00","3290","0"
"217","27/11/2021 11:20:00","3291","0"
"219","27/11/2021 11:30:00","3292","0"
"221","27/11/2021 11:40:00","3293","0"
"223","27/11/2021 11:50:00","3293","0"
"225","27/11/2021 12:00:00","3293","0"
"227","27/11/2021 12:10:00","3293","0"
"229","27/11/2021 12:20:00","3294","0"
"231","27/11/2021 12:30:00","3294","0"
"233","27/11/2021 12:40:00","3294","0"
"235","27/11/2021 12:50:00","3294","0"
"237","27/11/2021 13:00:00","3294","0"
"239","27/11/2021 13:10:00","3294","0"
"241","27/11/2021 13:20:00","3294","0"
"243","27/11/2021 13:30:00","3294","0"
"245","27/11/2021 13:40:00","3294","0"
"247","27/11/2021 13:50:00","3294","0"
"249","27/11/2021 14:00:00","3294","0"
"251","27/11/2021 14:10:00","3294","0"
"253","27/11/2021 14:20:00","3294","0"
"255","27/11/2021 14:30:00","3294","0"
"257","27/11/2021 14:40:00","3294","0"
"259","27/11/2021 14:50:00","3294","0"
"261","27/11/2021 15:00:00","3294","0"
"263","27/11/2021 15:10:00","3294","0"
"265","27/11/2021 15:20:00","3294","0"
"267","27/11/2021 15:30:00","3294","0"
"269","27/11/2021 15:40:00","3272","0"
"271","27/11/2021 15:50:00","3267","0"
"273","27/11/2021 16:00:00","3267","0"
"275","27/11/2021 16:10:00","3267","0"
"277","27/11/2021 16:20:00","3267","0"
"279","27/11/2021 16:30:00","3267","0"
"281","27/11/2021 16:40:00","3267","0"
"283","27/11/2021 16:50:00","3266","0"
"285","27/11/2021 17:00:00","3266","0"
"287","27/11/2021 17:10:00","3264","0"
"289","27/11/2021 17:20:00","3264","0"
"291","27/11/2021 17:30:00","3263","0"
"293","27/11/2021 17:40:00","3262","0"
"295","27/11/2021 17:50:00","3261","0"
"297","27/11/2021 18:00:00","3260","0"
"299","27/11/2021 18:10:00","3255","0"
"301","27/11/2021 18:20:00","3252","0"
"303","27/11/2021 18:30:00","3247","0"
"305","27/11/2021 18:40:00","3241","0"
"307","27/11/2021 18:50:00","3234","0"
"309","27/11/2021 19:00:00","3228","0"
"311","27/11/2021 19:10:00","3222","0"
"313","27/11/2021 19:20:00","3217","0"
"315","27/11/2021 19:30:00","3210","0"
"317","27/11/2021 19:40:00","3201","0"
"319","27/11/2021 19:50:00","3193","0"
"321","27/11/2021 20:00:00","3182","0"
"323","27/11/2021 20:10:00","3201","0"
"325","27/11/2021 20:20:00","3209","0"
"327","27/11/2021 20:30:00","3211","0"
"329","27/11/2021 20:40:00","3213","0"
"331","27/11/2021 20:50:00","3216","0"
"333","27/11/2021 21:00:00","3218","0"
"335","27/11/2021 21:10:00","3219","0"
"337","27/11/2021 21:20:00","3221","0"
"339","27/11/2021 21:30:00","3223","0"
"341","27/11/2021 21:40:00","3225","0"
"343","27/11/2021 21:50:00","3226","0"
"345","27/11/2021 22:00:00","3228","0"
"347","27/11/2021 22:10:00","3223","0"
"349","27/11/2021 22:20:00","3223","0"
"351","27/11/2021 22:30:00","3222","0"
"353","27/11/2021 22:40:00","3222","0"
"355","27/11/2021 22:50:00","3222","0"
"357","27/11/2021 23:00:00","3220","0"
"359","27/11/2021 23:10:00","3220","0"
"361","27/11/2021 23:20:00","3220","0"
"363","27/11/2021 23:30:00","3219","0"
"365","27/11/2021 23:40:00","3219","0"
"367","27/11/2021 23:50:00","3219","0"
"369","28/11/2021 00:00:00","3219","0"
"371","28/11/2021 00:10:00","3270","0"
"373","28/11/2021 00:20:00","3282","0"
"375","28/11/2021 00:30:00","3293","0"
"377","28/11/2021 00:40:00","3301","0"
"379","28/11/2021 00:50:00","3309","0"
"381","28/11/2021 01:00:00","3316","0"
"383","28/11/2021 01:10:00","3321","0"
"385","28/11/2021 01:20:00","3325","0"
"387","28/11/2021 01:30:00","3328","0"
"389","28/11/2021 01:40:00","3329","0"
"391","28/11/2021 01:50:00","3330","0"
"393","28/11/2021 02:00:00","3330","0"
"395","28/11/2021 02:10:00","3330","0"
"397","28/11/2021 02:20:00","3330","0"
"399","28/11/2021 02:30:00","3332","0"
"401","28/11/2021 02:40:00","3331","0"
"403","28/11/2021 02:50:00","3333","0"
"405","28/11/2021 03:00:00","3333","0"
"407","28/11/2021 03:10:00","3334","0"
"409","28/11/2021 03:20:00","3336","0"
"411","28/11/2021 03:30:00","3337","0"
"413","28/11/2021 03:40:00","3339","0"
"415","28/11/2021 03:50:00","3340","0"
"417","28/11/2021 04:00:00","3342","0"
"419","28/11/2021 04:10:00","3345","0"
"421","28/11/2021 04:20:00","3350","0"
"423","28/11/2021 04:30:00","3355","0"
"425","28/11/2021 04:40:00","3364","0"
"427","28/11/2021 04:50:00","3369","0"
"429","28/11/2021 05:00:00","3372","0"
"431","28/11/2021 05:10:00","3372","0"
"433","28/11/2021 05:20:00","3373","0"
"435","28/11/2021 05:30:00","3375","0"
"437","28/11/2021 05:40:00","3377","0"
"439","28/11/2021 05:50:00","3378","0"
"441","28/11/2021 06:00:00","3379","0"
"443","28/11/2021 06:10:00","3345","0"
"445","28/11/2021 06:20:00","3342","0"
"447","28/11/2021 06:30:00","3341","0"
"449","28/11/2021 06:40:00","3340","0"
"451","28/11/2021 06:50:00","3339","0"
"453","28/11/2021 07:00:00","3339","0"
"455","28/11/2021 07:10:00","3338","0"
"457","28/11/2021 07:20:00","3337","0"
"459","28/11/2021 07:30:00","3338","0"
"461","28/11/2021 07:40:00","3337","0"
"463","28/11/2021 07:50:00","3337","0"
"465","28/11/2021 08:00:00","3336","0"
"467","28/11/2021 08:10:00","3336","0"
"469","28/11/2021 08:20:00","3336","0"
"471","28/11/2021 08:30:00","3336","0"
"473","28/11/2021 08:40:00","3336","0"
"475","28/11/2021 08:50:00","3336","0"
"477","28/11/2021 09:00:00","3336","0"
"479","28/11/2021 09:10:00","3336","0"
"481","28/11/2021 09:20:00","3336","0"
"483","28/11/2021 09:30:00","3336","0"
"485","28/11/2021 09:40:00","3335","0"
"487","28/11/2021 09:50:00","3335","0"
"489","28/11/2021 10:00:00","3335","0"
"491","28/11/2021 10:10:00","3335","0"
"493","28/11/2021 10:20:00","3335","0"
"495","16/12/2021 13:40:00","3333","0"
"497","16/12/2021 13:50:00","3333","0"
"499","16/12/2021 14:00:00","3333","0"
"501","16/12/2021 14:10:00","3333","0"
"503","16/12/2021 14:20:00","3333","0"
"505","16/12/2021 14:30:00","3333","0"
"507","16/12/2021 14:40:00","3333","0"
"509","16/12/2021 14:50:00","3333","0"
"511","16/12/2021 15:00:00","3333","0"
"513","16/12/2021 15:10:00","3333","0"
"515","16/12/2021 15:20:00","3333","0"
"517","16/12/2021 15:30:00","3333","0"
"519","16/12/2021 15:40:00","3333","0"
"521","16/12/2021 15:50:00","3333","0"
"523","16/12/2021 16:00:00","3333","0"
"525","16/12/2021 16:20:00","3333","0"
"527","16/12/2021 16:30:00","3333","0"
"529","16/12/2021 16:40:00","3333","0"
"531","16/12/2021 16:50:00","3333","0"
"533","16/12/2021 17:00:00","3333","0"
"535","16/12/2021 17:10:00","3333","0"
"537","16/12/2021 17:20:00","3333","0"
"539","16/12/2021 17:30:00","3333","0"
"541","16/12/2021 17:40:00","3332","0"
"543","16/12/2021 17:50:00","3332","0"
"545","16/12/2021 18:00:00","3332","0"
"547","16/12/2021 18:10:00","3332","0"
"549","16/12/2021 18:20:00","3332","0"
"551","16/12/2021 18:30:00","3332","0"
"553","16/12/2021 18:40:00","3332","0"
"555","16/12/2021 18:50:00","3332","0"
"557","16/12/2021 19:00:00","3332","0"
"559","16/12/2021 19:10:00","3332","0"
"561","16/12/2021 19:20:00","3332","0"
"563","16/12/2021 19:30:00","3332","0"
"565","16/12/2021 19:40:00","3332","0"
"567","16/12/2021 19:50:00","3332","0"
"569","16/12/2021 20:00:00","3332","0"
"571","16/12/2021 20:10:00","3332","0"
"573","16/12/2021 20:20:00","3331","0"
"575","16/12/2021 20:30:00","3332","0"
"577","16/12/2021 20:40:00","3332","0"
"579","16/12/2021 20:50:00","3332","0"
"581","16/12/2021 21:00:00","3332","0"
"583","16/12/2021 21:10:00","3332","0"
"585","16/12/2021 21:20:00","3332","0"
"587","16/12/2021 21:30:00","3331","0"
"589","16/12/2021 21:40:00","3331","0"
"591","16/12/2021 21:50:00","3332","0"
"593","16/12/2021 22:00:00","3331","0"
"595","16/12/2021 22:10:00","3331","0"
"597","16/12/2021 22:20:00","3331","0"
"599","16/12/2021 22:30:00","3331","0"
"601","16/12/2021 22:40:00","3331","0"
"603","16/12/2021 22:50:00","3331","0"
"605","16/12/2021 23:00:00","3331","0"
"607","16/12/2021 23:10:00","3331","0"
"609","16/12/2021 23:20:00","3331","0"
"611","16/12/2021 23:30:00","3331","0"
"613","16/12/2021 23:40:00","3331","0"
"615","16/12/2021 23:50:00","3331","0"
"617","17/12/2021 00:00:00","3331","0"
"619","17/12/2021 00:10:00","3332","0"
"621","17/12/2021 00:20:00","3331","0"
"623","17/12/2021 00:30:00","3331","0"
"625","17/12/2021 00:40:00","3331","0"
"627","17/12/2021 00:50:00","3331","0"
"629","17/12/2021 01:00:00","3331","0"
"631","17/12/2021 01:10:00","3331","0"
"633","17/12/2021 01:20:00","3331","0"
"635","17/12/2021 01:30:00","3331","0"
"637","17/12/2021 01:40:00","3331","0"
"639","17/12/2021 01:50:00","3331","0"
"641","17/12/2021 02:00:00","3331","0"
"643","17/12/2021 02:10:00","3331","0"
"645","17/12/2021 02:20:00","3331","0"
"647","17/12/2021 02:30:00","3331","0"
"649","17/12/2021 02:40:00","3331","0"
"651","17/12/2021 02:50:00","3331","0"
"653","17/12/2021 03:00:00","3331","0"
"655","17/12/2021 03:10:00","3331","0"
"657","17/12/2021 03:20:00","3330","0"
"659","17/12/2021 03:30:00","3330","0"
"661","17/12/2021 03:40:00","3330","0"
"663","17/12/2021 03:50:00","3330","0"
"665","17/12/2021 04:00:00","3330","0"
"667","17/12/2021 04:10:00","3330","0"
"669","17/12/2021 04:20:00","3330","0"
"671","17/12/2021 04:30:00","3330","0"
"673","17/12/2021 04:40:00","3330","0"
"675","17/12/2021 04:50:00","3330","0"
"677","17/12/2021 05:00:00","3330","0"
"679","17/12/2021 05:10:00","3330","0"
"681","17/12/2021 05:20:00","3330","0"
"683","17/12/2021 05:30:00","3330","0"
"685","17/12/2021 05:40:00","3330","0"
"687","17/12/2021 05:50:00","3330","0"
"689","17/12/2021 06:00:00","3330","0"
"691","17/12/2021 06:10:00","3330","0"
"693","17/12/2021 06:20:00","3330","0"
"695","17/12/2021 06:30:00","3330","0"
"697","17/12/2021 06:40:00","3330","0"
"699","17/12/2021 06:50:00","3330","0"
"701","17/12/2021 07:00:00","3330","0"
"703","17/12/2021 07:10:00","3330","0"
"705","17/12/2021 07:20:00","3330","0"
"707","17/12/2021 07:30:00","3330","0"
"709","17/12/2021 07:40:00","3330","0"
"711","17/12/2021 07:50:00","3330","0"
"713","17/12/2021 08:00:00","3330","0"
"715","17/12/2021 08:10:00","3330","0"
"717","17/12/2021 08:20:00","3330","0"
"719","17/12/2021 08:30:00","3330","0"
"721","17/12/2021 08:40:00","3330","0"
"723","17/12/2021 08:50:00","3330","0"
"725","17/12/2021 09:00:00","3330","0"
"727","17/12/2021 09:10:00","3330","0"
"729","17/12/2021 09:20:00","3330","0"
"731","17/12/2021 09:30:00","3330","0"
"733","17/12/2021 09:40:00","3330","0"
"735","17/12/2021 09:50:00","3330","0"
"737","17/12/2021 10:00:00","3330","0"
"739","17/12/2021 10:10:00","3330","0"
"741","17/12/2021 10:20:00","3330","0"
"743","17/12/2021 10:30:00","3330","0"
"745","17/12/2021 10:40:00","3330","0"
"747","17/12/2021 10:50:00","3330","0"
"749","17/12/2021 11:00:00","3330","0"
"751","17/12/2021 11:10:00","3330","0"
"753","17/12/2021 11:20:00","3330","0"
"755","17/12/2021 11:30:00","3330","0"
"757","17/12/2021 11:40:00","3330","0"
"759","17/12/2021 11:50:00","3330","0"
"761","17/12/2021 12:00:00","3330","0"
"763","17/12/2021 12:10:00","3330","0"
"765","17/12/2021 12:20:00","3330","0"
"767","17/12/2021 12:30:00","3330","0"
"769","17/12/2021 12:40:00","3330","0"
"771","17/12/2021 12:50:00","3330","0"
"773","17/12/2021 13:00:00","3330","0"
"775","17/12/2021 13:10:00","3330","0"
"777","17/12/2021 13:20:00","3330","0"
"779","17/12/2021 13:30:00","3330","0"
"781","17/12/2021 13:40:00","3329","0"
"783","17/12/2021 13:50:00","3329","0"
"785","17/12/2021 14:00:00","3329","0"
"787","17/12/2021 14:10:00","3328","0"
"789","17/12/2021 14:20:00","3329","0"
"791","17/12/2021 14:30:00","3329","0"
"793","17/12/2021 14:40:00","3329","0"
"795","17/12/2021 14:50:00","3328","0"
"797","17/12/2021 15:00:00","3328","0"
"799","17/12/2021 15:10:00","3329","0"
"801","17/12/2021 15:20:00","3329","0"
"803","17/12/2021 15:30:00","3328","0"
"805","17/12/2021 15:40:00","3329","0"
"807","17/12/2021 15:50:00","3329","0"
"809","17/12/2021 16:00:00","3329","0"
"811","17/12/2021 16:10:00","3329","0"
"813","17/12/2021 16:30:00","3329","0"
"815","17/12/2021 16:40:00","3329","0"
"817","17/12/2021 17:00:00","3329","0"
"819","17/12/2021 17:10:00","3329","0"
"821","17/12/2021 17:30:00","3329","0"
"823","17/12/2021 17:40:00","3329","0"
"825","17/12/2021 17:50:00","3329","0"
"827","17/12/2021 18:00:00","3328","0"
"829","17/12/2021 18:10:00","3329","0"
"831","17/12/2021 18:20:00","3329","0"
"833","17/12/2021 18:30:00","3328","0"
"835","17/12/2021 18:40:00","3328","0"
"837","17/12/2021 18:50:00","3328","0"
"839","17/12/2021 19:00:00","3328","0"
"841","17/12/2021 19:10:00","3328","0"
"843","17/12/2021 19:20:00","3328","0"
"845","17/12/2021 19:30:00","3328","0"
"847","17/12/2021 19:40:00","3328","0"
"849","17/12/2021 19:50:00","3328","0"
"851","17/12/2021 20:00:00","3328","0"
"853","17/12/2021 20:10:00","3328","0"
"855","17/12/2021 20:20:00","3328","0"
"857","17/12/2021 20:30:00","3328","0"
"859","17/12/2021 20:40:00","3328","0"
"861","17/12/2021 20:50:00","3328","0"
"863","17/12/2021 21:00:00","3328","0"
"865","17/12/2021 21:10:00","3328","0"
"867","17/12/2021 21:20:00","3328","0"
"869","17/12/2021 21:30:00","3328","0"
"871","17/12/2021 21:40:00","3328","0"
"873","17/12/2021 21:50:00","3328","0"
"875","17/12/2021 22:00:00","3328","0"
"877","17/12/2021 22:10:00","3328","0"
"879","17/12/2021 22:20:00","3328","0"
"881","17/12/2021 22:30:00","3328","0"
"883","17/12/2021 22:40:00","3328","0"
"885","17/12/2021 22:50:00","3328","0"
"887","17/12/2021 23:00:00","3328","0"
"889","17/12/2021 23:10:00","3328","0"
"891","17/12/2021 23:20:00","3328","0"
"893","17/12/2021 23:30:00","3328","0"
"895","17/12/2021 23:40:00","3328","0"
"897","17/12/2021 23:50:00","3328","0"
"899","18/12/2021 00:00:00","3328","0"
"901","18/12/2021 00:10:00","3328","0"
"903","18/12/2021 00:20:00","3328","0"
"905","18/12/2021 00:30:00","3328","0"
"907","18/12/2021 00:40:00","3328","0"
"909","18/12/2021 00:50:00","3328","0"
"911","18/12/2021 01:00:00","3328","0"
"913","18/12/2021 01:10:00","3327","0"
"915","18/12/2021 01:20:00","3327","0"
"917","18/12/2021 01:30:00","3327","0"
"919","18/12/2021 01:40:00","3327","0"
"921","18/12/2021 01:50:00","3327","0"
"923","18/12/2021 02:00:00","3327","0"
"925","18/12/2021 02:10:00","3327","0"
"927","18/12/2021 02:20:00","3327","0"
"929","18/12/2021 02:30:00","3327","0"
"931","18/12/2021 02:40:00","3327","0"
"933","18/12/2021 02:50:00","3327","0"
"935","18/12/2021 03:00:00","3327","0"
"937","18/12/2021 03:10:00","3327","0"
"939","18/12/2021 03:20:00","3327","0"
"941","18/12/2021 03:30:00","3327","0"
"943","18/12/2021 03:40:00","3327","0"
"945","18/12/2021 03:50:00","3327","0"
"947","18/12/2021 04:00:00","3327","0"
"949","18/12/2021 04:10:00","3327","0"
"951","18/12/2021 04:20:00","3327","0"
"953","18/12/2021 04:30:00","3327","0"
"955","18/12/2021 04:40:00","3327","0"
"957","18/12/2021 04:50:00","3327","0"
"959","18/12/2021 05:00:00","3327","0"
"961","18/12/2021 05:10:00","3327","0"
"963","18/12/2021 05:20:00","3327","0"
"965","18/12/2021 05:30:00","3327","0"
"967","18/12/2021 05:40:00","3327","0"
"969","18/12/2021 05:50:00","3327","0"
"971","18/12/2021 06:00:00","3327","0"
"973","18/12/2021 06:10:00","3327","0"
"975","18/12/2021 06:20:00","3327","0"
"977","18/12/2021 06:30:00","3327","0"
"979","18/12/2021 06:40:00","3327","0"
"981","18/12/2021 06:50:00","3327","0"
"983","18/12/2021 07:00:00","3327","0"
"985","18/12/2021 07:10:00","3327","0"
"987","18/12/2021 07:20:00","3327","0"
"989","18/12/2021 07:30:00","3327","0"
"991","18/12/2021 07:40:00","3327","0"
"993","18/12/2021 07:50:00","3327","0"
"995","18/12/2021 08:00:00","3327","0"
"997","18/12/2021 08:10:00","3327","0"
"999","18/12/2021 08:20:00","3327","0"
"1001","18/12/2021 08:30:00","3327","0"
"1003","18/12/2021 08:40:00","3327","0"
"1005","18/12/2021 08:50:00","3327","0"
"1007","18/12/2021 09:00:00","3327","0"
"1009","18/12/2021 09:10:00","3327","0"
"1011","18/12/2021 09:20:00","3327","0"
"1013","18/12/2021 09:30:00","3327","0"
"1015","18/12/2021 09:40:00","3327","0"
"1017","18/12/2021 09:50:00","3327","0"
"1019","18/12/2021 10:00:00","3327","0"
"1021","18/12/2021 10:10:00","3327","0"
"1023","18/12/2021 10:20:00","3327","0"
"1025","18/12/2021 10:30:00","3327","0"
"1027","18/12/2021 10:40:00","3327","0"
"1029","18/12/2021 10:50:00","3327","0"
"1031","18/12/2021 11:00:00","3327","0"
"1033","18/12/2021 11:10:00","3327","0"
"1035","18/12/2021 11:20:00","3327","0"
"1037","18/12/2021 11:30:00","3327","0"
"1039","18/12/2021 11:40:00","3327","0"
"1041","18/12/2021 11:50:00","3327","0"
"1043","18/12/2021 12:00:00","3327","0"
"1045","18/12/2021 12:10:00","3327","0"
"1047","18/12/2021 12:20:00","3327","0"
"1049","18/12/2021 12:30:00","3327","0"
"1051","18/12/2021 12:40:00","3327","0"
"1053","18/12/2021 12:50:00","3327","0"
"1055","18/12/2021 13:00:00","3327","0"
"1057","18/12/2021 13:10:00","3327","0"
"1059","18/12/2021 13:20:00","3327","0"
"1061","18/12/2021 13:30:00","3327","0"
"1063","18/12/2021 13:40:00","3327","0"
"1065","18/12/2021 13:50:00","3327","0"
"1067","18/12/2021 14:00:00","3327","0"
"1069","18/12/2021 14:10:00","3327","0"
"1071","18/12/2021 14:20:00","3327","0"
"1073","18/12/2021 14:30:00","3327","0"
"1075","18/12/2021 14:40:00","3327","0"
"1077","18/12/2021 14:50:00","3327","0"
"1079","18/12/2021 15:00:00","3327","0"
"1081","18/12/2021 15:10:00","3327","0"
"1083","18/12/2021 15:20:00","3327","0"
"1085","18/12/2021 15:30:00","3327","0"
"1087","18/12/2021 15:40:00","3327","0"
"1089","18/12/2021 15:50:00","3327","0"
"1091","18/12/2021 16:00:00","3327","0"
"1093","18/12/2021 16:10:00","3327","0"
"1095","18/12/2021 16:20:00","3327","0"
"1097","18/12/2021 16:30:00","3327","0"
"1099","18/12/2021 16:40:00","3327","0"
"1101","18/12/2021 16:50:00","3327","0"
"1103","18/12/2021 17:00:00","3327","0"
"1105","18/12/2021 17:10:00","3327","0"
"1107","18/12/2021 17:20:00","3327","0"
"1109","18/12/2021 17:30:00","3327","0"
"1111","18/12/2021 17:40:00","3327","0"
"1113","18/12/2021 17:50:00","3327","0"
"1115","18/12/2021 18:00:00","3327","0"
"1117","18/12/2021 18:10:00","3327","0"
"1119","18/12/2021 18:20:00","3327","0"
"1121","18/12/2021 18:30:00","3327","0"
"1123","18/12/2021 18:40:00","3327","0"
"1125","18/12/2021 18:50:00","3327","0"
"1127","18/12/2021 19:00:00","3327","0"
"1129","18/12/2021 19:10:00","3327","0"
"1131","18/12/2021 19:20:00","3327","0"
"1133","18/12/2021 19:30:00","3327","0"
"1135","18/12/2021 19:40:00","3327","0"
"1137","18/12/2021 19:50:00","3327","0"
"1139","18/12/2021 20:00:00","3327","0"
"1141","18/12/2021 20:10:00","3327","0"
"1143","18/12/2021 20:20:00","3327","0"
"1145","18/12/2021 20:30:00","3326","0"
"1147","18/12/2021 20:40:00","3326","0"
"1149","18/12/2021 20:50:00","3326","0"
"1151","18/12/2021 21:00:00","3326","0"
"1153","18/12/2021 21:10:00","3326","0"
"1155","18/12/2021 21:20:00","3326","0"
"1157","18/12/2021 21:30:00","3326","0"
"1159","18/12/2021 21:40:00","3326","0"
"1161","18/12/2021 21:50:00","3326","0"
"1163","18/12/2021 22:00:00","3326","0"
"1165","18/12/2021 22:10:00","3325","0"
"1167","18/12/2021 22:20:00","3326","0"
"1169","18/12/2021 22:30:00","3326","0"
"1171","18/12/2021 22:40:00","3326","0"
"1173","18/12/2021 22:50:00","3326","0"
"1175","18/12/2021 23:00:00","3325","0"
"1177","18/12/2021 23:10:00","3325","0"
"1179","18/12/2021 23:20:00","3326","0"
"1181","18/12/2021 23:30:00","3326","0"
"1183","18/12/2021 23:40:00","3326","0"
"1185","18/12/2021 23:50:00","3326","0"
"1187","19/12/2021 00:00:00","3325","0"
"1189","19/12/2021 00:10:00","3325","0"
"1191","19/12/2021 00:20:00","3326","0"
"1193","19/12/2021 00:30:00","3325","0"
"1195","19/12/2021 00:40:00","3325","0"
"1197","19/12/2021 00:50:00","3325","0"
"1199","19/12/2021 01:00:00","3325","0"
"1201","19/12/2021 01:10:00","3326","0"
"1203","19/12/2021 01:20:00","3325","0"
"1205","19/12/2021 01:30:00","3325","0"
"1207","19/12/2021 01:40:00","3326","0"
"1209","19/12/2021 01:50:00","3325","0"
"1211","19/12/2021 02:00:00","3325","0"
"1213","19/12/2021 02:10:00","3325","0"
"1215","19/12/2021 02:20:00","3325","0"
"1217","19/12/2021 02:30:00","3325","0"
"1219","19/12/2021 02:40:00","3325","0"
"1221","19/12/2021 02:50:00","3326","0"
"1223","19/12/2021 03:00:00","3326","0"
"1225","19/12/2021 03:10:00","3325","0"
"1227","19/12/2021 03:20:00","3325","0"
"1229","19/12/2021 03:30:00","3326","0"
"1231","19/12/2021 03:40:00","3326","0"
"1233","19/12/2021 03:50:00","3326","0"
"1235","19/12/2021 04:00:00","3326","0"
"1237","19/12/2021 04:10:00","3326","0"
"1239","19/12/2021 04:20:00","3325","0"
"1241","19/12/2021 04:30:00","3326","0"
"1243","19/12/2021 04:40:00","3326","0"
"1245","19/12/2021 04:50:00","3326","0"
"1247","19/12/2021 05:00:00","3326","0"
"1249","19/12/2021 05:10:00","3326","0"
"1251","19/12/2021 05:20:00","3326","0"
"1253","19/12/2021 05:30:00","3325","0"
"1255","19/12/2021 05:40:00","3326","0"
"1257","19/12/2021 05:50:00","3326","0"
