time,val,time2,用电量,时间差,is_workday,month,hour,日用电量,日用电比
2018-08-31 00:00:00,495172.4,2018-08-31 00:58:46,4.399999999965075,0 days 01:00:00,1,8,0,373.5999999999767,0.011777301927102114
2018-08-31 01:00:00,495176.8,2018-08-31 01:58:46,4.400000000023283,0 days 01:00:00,1,8,1,373.5999999999767,0.011777301927257915
2018-08-31 02:00:00,495181.2,2018-08-31 02:58:46,4.399999999965075,0 days 01:00:01,1,8,2,373.5999999999767,0.011777301927102114
2018-08-31 03:00:00,495185.6,2018-08-31 03:58:47,4.400000000023283,0 days 01:00:00,1,8,3,373.5999999999767,0.011777301927257915
2018-08-31 04:00:00,495190.0,2018-08-31 04:58:47,4.400000000023283,0 days 00:57:00,1,8,4,373.5999999999767,0.011777301927257915
2018-08-31 05:00:00,495194.4,2018-08-31 05:55:47,7.599999999976717,0 days 01:00:01,1,8,5,373.5999999999767,0.02034261241963916
2018-08-31 06:00:00,495202.0,2018-08-31 06:55:48,16.400000000023283,0 days 01:00:00,1,8,6,373.5999999999767,0.04389721627415499
2018-08-31 07:00:00,495218.4,2018-08-31 07:55:48,32.79999999998836,0 days 01:00:00,1,8,7,373.5999999999767,0.08779443254815418
2018-08-31 08:00:00,495251.2,2018-08-31 08:55:48,30.399999999965075,0 days 01:00:00,1,8,8,373.5999999999767,0.08137044967871244
2018-08-31 09:00:00,495281.6,2018-08-31 09:55:48,33.600000000034925,0 days 01:01:16,1,8,9,373.5999999999767,0.0899357601714053
2018-08-31 10:00:00,495315.2,2018-08-31 10:57:04,30.79999999998836,0 days 01:00:01,1,8,10,373.5999999999767,0.082441113490338
2018-08-31 11:00:00,495346.0,2018-08-31 11:57:05,23.20000000001164,0 days 01:00:00,1,8,11,373.5999999999767,0.06209850107069884
2018-08-31 12:00:00,495369.2,2018-08-31 12:57:05,19.599999999976717,0 days 01:00:00,1,8,12,373.5999999999767,0.05246252676653624
2018-08-31 13:00:00,495388.8,2018-08-31 13:57:05,24.79999999998836,0 days 01:00:00,1,8,13,373.5999999999767,0.06638115631688947
2018-08-31 14:00:00,495413.6,2018-08-31 14:57:05,28.0,0 days 01:01:13,1,8,14,373.5999999999767,0.07494646680942652
2018-08-31 15:00:00,495441.6,2018-08-31 15:58:18,34.0,0 days 01:00:00,1,8,15,373.5999999999767,0.09100642398287505
2018-08-31 16:00:00,495475.6,2018-08-31 16:58:18,20.800000000046566,0 days 01:00:00,1,8,16,373.5999999999767,0.055674518201412906
2018-08-31 17:00:00,495496.4,2018-08-31 17:58:18,11.599999999976717,0 days 01:00:00,1,8,17,373.5999999999767,0.03104925053527152
2018-08-31 18:00:00,495508.0,2018-08-31 18:58:18,9.599999999976717,0 days 01:00:38,1,8,18,373.5999999999767,0.02569593147745534
2018-08-31 19:00:00,495517.6,2018-08-31 19:58:56,7.2000000000116415,0 days 01:00:35,1,8,19,373.5999999999767,0.019271948608169408
2018-08-31 20:00:00,495524.8,2018-08-31 20:59:31,8.0,0 days 01:00:00,1,8,20,373.5999999999767,0.021413276231264718
2018-08-31 21:00:00,495532.8,2018-08-31 21:59:31,6.0,0 days 01:00:01,1,8,21,373.5999999999767,0.01605995717344854
2018-08-31 22:00:00,495538.8,2018-08-31 22:59:32,3.6000000000349246,0 days 01:00:00,1,8,22,373.5999999999767,0.009635974304162605
2018-08-31 23:00:00,495542.4,2018-08-31 23:59:32,3.599999999976717,0 days 01:00:00,1,8,23,373.5999999999767,0.009635974304006803
2018-09-02 00:00:00,495736.8,2018-09-02 00:59:40,4.400000000023283,0 days 01:00:01,0,9,0,168.79999999998836,0.026066350711040204
2018-09-02 01:00:00,495741.2,2018-09-02 01:59:41,3.599999999976717,0 days 01:00:00,0,9,1,168.79999999998836,0.021327014217873017
2018-09-02 02:00:00,495744.8,2018-09-02 02:59:41,3.6000000000349246,0 days 01:00:00,0,9,2,168.79999999998836,0.02132701421821785
2018-09-02 03:00:00,495748.4,2018-09-02 03:59:41,3.599999999976717,0 days 01:00:00,0,9,3,168.79999999998836,0.021327014217873017
2018-09-02 04:00:00,495752.0,2018-09-02 04:59:41,4.0,0 days 01:00:01,0,9,4,168.79999999998836,0.023696682464456612
2018-09-02 05:00:00,495756.0,2018-09-02 05:59:42,4.400000000023283,0 days 01:00:00,0,9,5,168.79999999998836,0.026066350711040204
2018-09-02 06:00:00,495760.4,2018-09-02 06:59:42,5.199999999953434,0 days 01:00:00,0,9,6,168.79999999998836,0.03080568720351773
2018-09-02 07:00:00,495765.6,2018-09-02 07:59:42,6.400000000023283,0 days 01:00:00,0,9,7,168.79999999998836,0.03791469194326851
2018-09-02 08:00:00,495772.0,2018-09-02 08:59:42,5.599999999976717,0 days 01:00:00,0,9,8,168.79999999998836,0.03317535545010132
2018-09-02 09:00:00,495777.6,2018-09-02 09:59:42,9.200000000011642,0 days 01:00:01,0,9,9,168.79999999998836,0.05450236966831917
2018-09-02 10:00:00,495786.8,2018-09-02 10:59:43,10.0,0 days 00:55:59,0,9,10,168.79999999998836,0.05924170616114153
2018-09-02 11:00:00,495796.8,2018-09-02 11:55:42,11.200000000011642,0 days 01:00:00,0,9,11,168.79999999998836,0.06635071090054748
2018-09-02 12:00:00,495808.0,2018-09-02 12:55:42,13.200000000011642,0 days 01:00:00,0,9,12,168.79999999998836,0.07819905213277578
2018-09-02 13:00:00,495821.2,2018-09-02 13:55:42,12.399999999965075,0 days 01:00:01,0,9,13,168.79999999998836,0.0734597156396086
2018-09-02 14:00:00,495833.6,2018-09-02 14:55:43,12.800000000046566,0 days 01:00:00,0,9,14,168.79999999998836,0.07582938388653702
2018-09-02 15:00:00,495846.4,2018-09-02 15:55:43,13.199999999953434,0 days 01:01:11,0,9,15,168.79999999998836,0.07819905213243095
2018-09-02 16:00:00,495859.6,2018-09-02 16:56:54,9.600000000034925,0 days 01:00:00,0,9,16,168.79999999998836,0.056872037914902765
2018-09-02 17:00:00,495869.2,2018-09-02 17:56:54,5.599999999976717,0 days 01:00:00,0,9,17,168.79999999998836,0.03317535545010132
2018-09-02 18:00:00,495874.8,2018-09-02 18:56:54,6.400000000023283,0 days 01:00:01,0,9,18,168.79999999998836,0.03791469194326851
2018-09-02 19:00:00,495881.2,2018-09-02 19:56:55,5.599999999976717,0 days 01:00:00,0,9,19,168.79999999998836,0.03317535545010132
2018-09-02 20:00:00,495886.8,2018-09-02 20:56:55,5.2000000000116415,0 days 01:00:00,0,9,20,168.79999999998836,0.03080568720386256
2018-09-02 21:00:00,495892.0,2018-09-02 21:56:55,4.400000000023283,0 days 01:00:00,0,9,21,168.79999999998836,0.026066350711040204
2018-09-02 22:00:00,495896.4,2018-09-02 22:56:55,4.7999999999883585,0 days 01:01:37,0,9,22,168.79999999998836,0.028436018957278965
2018-09-02 23:00:00,495901.2,2018-09-02 23:58:32,4.399999999965075,0 days 01:00:00,0,9,23,168.79999999998836,0.026066350710695373
2018-09-03 00:00:00,495905.6,2018-09-03 00:58:32,4.400000000023283,0 days 01:00:51,1,9,0,427.6000000000349,0.01028999064551666
2018-09-03 01:00:00,495910.0,2018-09-03 01:59:23,4.400000000023283,0 days 01:00:00,1,9,1,427.6000000000349,0.01028999064551666
2018-09-03 02:00:00,495914.4,2018-09-03 02:59:23,4.399999999965075,0 days 01:00:00,1,9,2,427.6000000000349,0.010289990645380533
2018-09-03 03:00:00,495918.8,2018-09-03 03:59:23,4.400000000023283,0 days 01:00:00,1,9,3,427.6000000000349,0.01028999064551666
2018-09-03 04:00:00,495923.2,2018-09-03 04:59:23,4.399999999965075,0 days 01:00:01,1,9,4,427.6000000000349,0.010289990645380533
2018-09-03 05:00:00,495927.6,2018-09-03 05:59:24,9.200000000011642,0 days 00:57:53,1,9,5,427.6000000000349,0.02151543498599366
2018-09-03 06:00:00,495936.8,2018-09-03 06:57:17,22.79999999998836,0 days 01:00:01,1,9,6,427.6000000000349,0.053320860617367856
2018-09-03 07:00:00,495959.6,2018-09-03 07:57:18,39.20000000001164,0 days 01:00:00,1,9,7,427.6000000000349,0.0916744621141451
2018-09-03 08:00:00,495998.8,2018-09-03 08:57:18,31.600000000034925,0 days 01:00:00,1,9,8,427.6000000000349,0.07390084190840118
2018-09-03 09:00:00,496030.4,2018-09-03 09:57:18,32.399999999965075,0 days 01:00:00,1,9,9,427.6000000000349,0.07577174929832187
2018-09-03 10:00:00,496062.8,2018-09-03 10:57:18,34.0,0 days 01:00:00,1,9,10,427.6000000000349,0.07951356407857162
2018-09-03 11:00:00,496096.8,2018-09-03 11:57:18,26.0,0 days 01:00:01,1,9,11,427.6000000000349,0.060804490177731235
2018-09-03 12:00:00,496122.8,2018-09-03 12:57:19,21.20000000001164,0 days 01:00:00,1,9,12,427.6000000000349,0.04957904583725423
2018-09-03 13:00:00,496144.0,2018-09-03 13:57:19,26.0,0 days 01:00:00,1,9,13,427.6000000000349,0.060804490177731235
2018-09-03 14:00:00,496170.0,2018-09-03 14:57:19,31.20000000001164,0 days 01:00:00,1,9,14,427.6000000000349,0.07296538821330471
2018-09-03 15:00:00,496201.2,2018-09-03 15:57:19,36.79999999998836,0 days 01:00:45,1,9,15,427.6000000000349,0.08606173994383852
2018-09-03 16:00:00,496238.0,2018-09-03 16:58:04,23.599999999976717,0 days 01:00:01,1,9,16,427.6000000000349,0.055191768007424674
2018-09-03 17:00:00,496261.6,2018-09-03 17:58:05,15.200000000011642,0 days 01:00:00,1,9,17,427.6000000000349,0.03554724041162395
2018-09-03 18:00:00,496276.8,2018-09-03 18:58:05,14.799999999988358,0 days 01:01:01,1,9,18,427.6000000000349,0.034611786716527475
2018-09-03 19:00:00,496291.6,2018-09-03 19:59:06,12.800000000046566,0 days 01:00:01,1,9,19,427.6000000000349,0.02993451824145351
2018-09-03 20:00:00,496304.4,2018-09-03 20:59:07,11.599999999976717,0 days 00:57:23,1,9,20,427.6000000000349,0.027128157156164102
2018-09-03 21:00:00,496316.0,2018-09-03 21:56:30,6.400000000023283,0 days 01:00:00,1,9,21,427.6000000000349,0.014967259120726755
2018-09-03 22:00:00,496322.4,2018-09-03 22:56:30,6.0,0 days 01:02:08,1,9,22,427.6000000000349,0.014031805425630286
2018-09-03 23:00:00,496328.4,2018-09-03 23:58:38,4.7999999999883585,0 days 01:00:00,1,9,23,427.6000000000349,0.011225444340477004
2018-09-04 00:00:00,496333.2,2018-09-04 00:58:38,4.0,0 days 01:00:00,1,9,0,477.5999999999767,0.008375209380234915
2018-09-04 01:00:00,496337.2,2018-09-04 01:58:38,4.0,0 days 00:56:59,1,9,1,477.5999999999767,0.008375209380234915
2018-09-04 02:00:00,496341.2,2018-09-04 02:55:37,4.0,0 days 01:00:00,1,9,2,477.5999999999767,0.008375209380234915
2018-09-04 03:00:00,496345.2,2018-09-04 03:55:37,4.0,0 days 01:00:00,1,9,3,477.5999999999767,0.008375209380234915
2018-09-04 04:00:00,496349.2,2018-09-04 04:55:37,4.399999999965075,0 days 01:00:00,1,9,4,477.5999999999767,0.00921273031818528
2018-09-04 05:00:00,496353.6,2018-09-04 05:55:37,7.2000000000116415,0 days 01:00:00,1,9,5,477.5999999999767,0.01507537688444722
2018-09-04 06:00:00,496360.8,2018-09-04 06:55:37,17.20000000001164,0 days 01:01:13,1,9,6,477.5999999999767,0.03601340033503451
2018-09-04 07:00:00,496378.0,2018-09-04 07:56:50,37.59999999997672,0 days 01:00:00,1,9,7,477.5999999999767,0.07872696817415945
2018-09-04 08:00:00,496415.6,2018-09-04 08:56:50,42.0,0 days 01:00:23,1,9,8,477.5999999999767,0.08793969849246659
2018-09-04 09:00:00,496457.6,2018-09-04 09:57:13,41.20000000001164,0 days 01:00:01,1,9,9,477.5999999999767,0.08626465661644399
2018-09-04 10:00:00,496498.8,2018-09-04 10:57:14,41.20000000001164,0 days 01:00:00,1,9,10,477.5999999999767,0.08626465661644399
2018-09-04 11:00:00,496540.0,2018-09-04 11:57:14,34.79999999998836,0 days 01:00:50,1,9,11,477.5999999999767,0.07286432160801938
2018-09-04 12:00:00,496574.8,2018-09-04 12:58:04,22.79999999998836,0 days 01:00:00,1,9,12,477.5999999999767,0.04773869346731464
2018-09-04 13:00:00,496597.6,2018-09-04 13:58:04,34.0,0 days 01:00:00,1,9,13,477.5999999999767,0.07118927973199678
2018-09-04 14:00:00,496631.6,2018-09-04 14:58:04,36.800000000046566,0 days 01:00:00,1,9,14,477.5999999999767,0.07705192629825872
2018-09-04 15:00:00,496668.4,2018-09-04 15:58:04,40.399999999965075,0 days 01:00:01,1,9,15,477.5999999999767,0.08458961474029951
2018-09-04 16:00:00,496708.8,2018-09-04 16:58:05,32.40000000002328,0 days 01:01:16,1,9,16,477.5999999999767,0.06783919597995156
2018-09-04 17:00:00,496741.2,2018-09-04 17:59:21,14.799999999988358,0 days 01:00:00,1,9,17,477.5999999999767,0.030988274706844808
2018-09-04 18:00:00,496756.0,2018-09-04 18:59:21,13.599999999976717,0 days 01:00:00,1,9,18,477.5999999999767,0.028475711892749958
2018-09-04 19:00:00,496769.6,2018-09-04 19:59:21,12.400000000023283,0 days 01:00:00,1,9,19,477.5999999999767,0.025963149078776983
2018-09-04 20:00:00,496782.0,2018-09-04 20:59:21,13.200000000011642,0 days 01:00:01,1,9,20,477.5999999999767,0.02763819095479959
2018-09-04 21:00:00,496795.2,2018-09-04 21:59:22,6.7999999999883585,0 days 00:56:15,1,9,21,477.5999999999767,0.014237855946374979
2018-09-04 22:00:00,496802.0,2018-09-04 22:55:37,4.7999999999883585,0 days 01:02:58,1,9,22,477.5999999999767,0.010050251256257522
2018-09-04 23:00:00,496806.8,2018-09-04 23:58:35,4.0,0 days 01:00:00,1,9,23,477.5999999999767,0.008375209380234915
2018-09-05 00:00:00,496810.8,2018-09-05 00:58:35,4.0,0 days 01:00:00,1,9,0,457.20000000001164,0.008748906386701439
2018-09-05 01:00:00,496814.8,2018-09-05 01:58:35,4.0,0 days 01:00:01,1,9,1,457.20000000001164,0.008748906386701439
2018-09-05 02:00:00,496818.8,2018-09-05 02:58:36,4.400000000023283,0 days 01:00:00,1,9,2,457.20000000001164,0.00962379702542251
2018-09-05 03:00:00,496823.2,2018-09-05 03:58:36,4.0,0 days 01:00:00,1,9,3,457.20000000001164,0.008748906386701439
2018-09-05 04:00:00,496827.2,2018-09-05 04:58:36,4.0,0 days 01:00:00,1,9,4,457.20000000001164,0.008748906386701439
2018-09-05 05:00:00,496831.2,2018-09-05 05:58:36,8.0,0 days 01:00:40,1,9,5,457.20000000001164,0.017497812773402878
2018-09-05 06:00:00,496839.2,2018-09-05 06:59:16,16.0,0 days 01:00:00,1,9,6,457.20000000001164,0.034995625546805756
2018-09-05 07:00:00,496855.2,2018-09-05 07:59:16,45.59999999997672,0 days 01:00:00,1,9,7,457.20000000001164,0.09973753280834549
2018-09-05 08:00:00,496900.8,2018-09-05 08:59:16,40.79999999998836,0 days 01:00:01,1,9,8,457.20000000001164,0.08923884514432923
2018-09-05 09:00:00,496941.6,2018-09-05 09:59:17,40.0,0 days 01:00:00,1,9,9,457.20000000001164,0.0874890638670144
2018-09-05 10:00:00,496981.6,2018-09-05 10:59:17,38.800000000046566,0 days 01:00:00,1,9,10,457.20000000001164,0.08486439195110582
2018-09-05 11:00:00,497020.4,2018-09-05 11:59:17,29.199999999953434,0 days 01:00:00,1,9,11,457.20000000001164,0.06386701662281866
2018-09-05 12:00:00,497049.6,2018-09-05 12:59:17,25.600000000034925,0 days 01:00:05,1,9,12,457.20000000001164,0.0559930008749656
2018-09-05 13:00:00,497075.2,2018-09-05 13:59:22,34.0,0 days 01:00:00,1,9,13,457.20000000001164,0.07436570428696224
2018-09-05 14:00:00,497109.2,2018-09-05 14:59:22,36.0,0 days 01:00:00,1,9,14,457.20000000001164,0.07874015748031296
2018-09-05 15:00:00,497145.2,2018-09-05 15:59:22,38.0,0 days 00:56:05,1,9,15,457.20000000001164,0.08311461067366367
2018-09-05 16:00:00,497183.2,2018-09-05 16:55:27,23.599999999976717,0 days 01:00:01,1,9,16,457.20000000001164,0.05161854768148757
2018-09-05 17:00:00,497206.8,2018-09-05 17:55:28,13.600000000034925,0 days 01:02:52,1,9,17,457.20000000001164,0.02974628171486128
2018-09-05 18:00:00,497220.4,2018-09-05 18:58:20,11.599999999976717,0 days 01:00:01,1,9,18,457.20000000001164,0.025371828521383248
2018-09-05 19:00:00,497232.0,2018-09-05 19:58:21,10.400000000023283,0 days 01:00:00,1,9,19,457.20000000001164,0.022747156605474668
2018-09-05 20:00:00,497242.4,2018-09-05 20:58:21,9.599999999976717,0 days 01:01:05,1,9,20,457.20000000001164,0.02099737532803253
2018-09-05 21:00:00,497252.0,2018-09-05 21:59:26,6.400000000023283,0 days 01:00:01,1,9,21,457.20000000001164,0.013998250218773229
2018-09-05 22:00:00,497258.4,2018-09-05 22:59:27,5.599999999976717,0 days 01:00:00,1,9,22,457.20000000001164,0.01224846894133109
2018-09-05 23:00:00,497264.0,2018-09-05 23:59:27,4.0,0 days 01:00:00,1,9,23,457.20000000001164,0.008748906386701439
2018-09-06 00:00:00,497268.0,2018-09-06 00:59:27,4.0,0 days 01:00:00,1,9,0,457.20000000001164,0.008748906386701439
2018-09-06 01:00:00,497272.0,2018-09-06 01:59:27,4.400000000023283,0 days 01:00:00,1,9,1,457.20000000001164,0.00962379702542251
2018-09-06 02:00:00,497276.4,2018-09-06 02:59:27,4.0,0 days 01:00:01,1,9,2,457.20000000001164,0.008748906386701439
2018-09-06 03:00:00,497280.4,2018-09-06 03:59:28,4.0,0 days 01:00:00,1,9,3,457.20000000001164,0.008748906386701439
2018-09-06 04:00:00,497284.4,2018-09-06 04:59:28,4.0,0 days 01:00:00,1,9,4,457.20000000001164,0.008748906386701439
2018-09-06 05:00:00,497288.4,2018-09-06 05:59:28,9.599999999976717,0 days 01:00:21,1,9,5,457.20000000001164,0.02099737532803253
2018-09-06 06:00:00,497298.0,2018-09-06 06:59:49,14.0,0 days 01:00:00,1,9,6,457.20000000001164,0.030621172353455038
2018-09-06 07:00:00,497312.0,2018-09-06 07:59:49,37.20000000001164,0 days 01:00:00,1,9,7,457.20000000001164,0.08136482939634886
2018-09-06 08:00:00,497349.2,2018-09-06 08:59:49,35.59999999997672,0 days 01:00:00,1,9,8,457.20000000001164,0.07786526684159188
2018-09-06 09:00:00,497384.8,2018-09-06 09:59:49,33.600000000034925,0 days 01:00:01,1,9,9,457.20000000001164,0.07349081364836849
2018-09-06 10:00:00,497418.4,2018-09-06 10:59:50,32.399999999965075,0 days 00:55:45,1,9,10,457.20000000001164,0.07086614173220528
2018-09-06 11:00:00,497450.8,2018-09-06 11:55:35,26.400000000023283,0 days 01:01:20,1,9,11,457.20000000001164,0.057742782152280424
2018-09-06 12:00:00,497477.2,2018-09-06 12:56:55,24.399999999965075,0 days 01:00:00,1,9,12,457.20000000001164,0.05336832895880239
2018-09-06 13:00:00,497501.6,2018-09-06 13:56:55,35.20000000001164,0 days 01:00:00,1,9,13,457.20000000001164,0.07699037620299813
2018-09-06 14:00:00,497536.8,2018-09-06 14:56:55,33.20000000001164,0 days 01:00:00,1,9,14,457.20000000001164,0.0726159230096474
2018-09-06 15:00:00,497570.0,2018-09-06 15:56:55,36.0,0 days 01:00:01,1,9,15,457.20000000001164,0.07874015748031296
2018-09-06 16:00:00,497606.0,2018-09-06 16:56:56,29.20000000001164,0 days 01:00:00,1,9,16,457.20000000001164,0.06386701662294597
2018-09-06 17:00:00,497635.2,2018-09-06 17:56:56,19.20000000001164,0 days 01:00:00,1,9,17,457.20000000001164,0.041994750656192376
2018-09-06 18:00:00,497654.4,2018-09-06 18:56:56,18.79999999998836,0 days 01:00:00,1,9,18,457.20000000001164,0.0411198600174713
2018-09-06 19:00:00,497673.2,2018-09-06 19:56:56,17.599999999976717,0 days 01:00:01,1,9,19,457.20000000001164,0.03849518810143541
2018-09-06 20:00:00,497690.8,2018-09-06 20:56:57,14.799999999988358,0 days 01:01:23,1,9,20,457.20000000001164,0.03237095363076986
2018-09-06 21:00:00,497705.6,2018-09-06 21:58:20,10.0,0 days 01:00:00,1,9,21,457.20000000001164,0.0218722659667536
2018-09-06 22:00:00,497715.6,2018-09-06 22:58:20,4.800000000046566,0 days 01:00:09,1,9,22,457.20000000001164,0.010498687664143578
2018-09-06 23:00:00,497720.4,2018-09-06 23:58:29,4.7999999999883585,0 days 01:00:00,1,9,23,457.20000000001164,0.010498687664016265
2018-09-07 00:00:00,497725.2,2018-09-07 00:58:29,4.399999999965075,0 days 01:00:00,1,9,0,363.20000000001164,0.012114537444837375
2018-09-07 01:00:00,497729.6,2018-09-07 01:58:29,4.800000000046566,0 days 01:00:51,1,9,1,363.20000000001164,0.013215859030964791
2018-09-07 02:00:00,497734.4,2018-09-07 02:59:20,4.399999999965075,0 days 01:00:00,1,9,2,363.20000000001164,0.012114537444837375
2018-09-07 03:00:00,497738.8,2018-09-07 03:59:20,4.400000000023283,0 days 01:00:00,1,9,3,363.20000000001164,0.012114537444997638
2018-09-07 04:00:00,497743.2,2018-09-07 04:59:20,4.399999999965075,0 days 01:00:00,1,9,4,363.20000000001164,0.012114537444837375
2018-09-07 05:00:00,497747.6,2018-09-07 05:59:20,8.800000000046566,0 days 01:00:00,1,9,5,363.20000000001164,0.024229074889995275
2018-09-07 06:00:00,497756.4,2018-09-07 06:59:20,14.0,0 days 00:56:14,1,9,6,363.20000000001164,0.038546255506606696
2018-09-07 07:00:00,497770.4,2018-09-07 07:55:34,34.0,0 days 01:00:00,1,9,7,363.20000000001164,0.09361233480175911
2018-09-07 08:00:00,497804.4,2018-09-07 08:55:34,30.0,0 days 01:00:00,1,9,8,363.20000000001164,0.08259911894272863
2018-09-07 09:00:00,497834.4,2018-09-07 09:55:34,30.0,0 days 01:00:00,1,9,9,363.20000000001164,0.08259911894272863
2018-09-07 10:00:00,497864.4,2018-09-07 10:55:34,32.79999999998836,0 days 01:00:00,1,9,10,363.20000000001164,0.09030837004401791
2018-09-07 11:00:00,497897.2,2018-09-07 11:55:34,25.599999999976717,0 days 01:01:15,1,9,11,363.20000000001164,0.07048458149773099
2018-09-07 12:00:00,497922.8,2018-09-07 12:56:49,16.79999999998836,0 days 01:00:00,1,9,12,363.20000000001164,0.04625550660789598
2018-09-07 13:00:00,497939.6,2018-09-07 13:56:49,25.600000000034925,0 days 01:00:00,1,9,13,363.20000000001164,0.07048458149789126
2018-09-07 14:00:00,497965.2,2018-09-07 14:56:49,27.599999999976717,0 days 01:00:00,1,9,14,363.20000000001164,0.07599118942724624
2018-09-07 15:00:00,497992.8,2018-09-07 15:56:49,31.20000000001164,0 days 01:00:01,1,9,15,363.20000000001164,0.08590308370046983
2018-09-07 16:00:00,498024.0,2018-09-07 16:56:50,21.599999999976717,0 days 01:00:14,1,9,16,363.20000000001164,0.05947136563870051
2018-09-07 17:00:00,498045.6,2018-09-07 17:57:04,10.400000000023283,0 days 01:00:00,1,9,17,363.20000000001164,0.028634361233543362
2018-09-07 18:00:00,498056.0,2018-09-07 18:57:04,6.7999999999883585,0 days 01:00:00,1,9,18,363.20000000001164,0.01872246696031977
2018-09-07 19:00:00,498062.8,2018-09-07 19:57:04,6.400000000023283,0 days 01:00:56,1,9,19,363.20000000001164,0.01762114537451288
2018-09-07 20:00:00,498069.2,2018-09-07 20:58:00,5.599999999976717,0 days 01:00:01,1,9,20,363.20000000001164,0.015418502202578573
2018-09-07 21:00:00,498074.8,2018-09-07 21:58:01,5.2000000000116415,0 days 01:01:14,1,9,21,363.20000000001164,0.014317180616771681
2018-09-07 22:00:00,498080.0,2018-09-07 22:59:15,4.400000000023283,0 days 01:00:00,1,9,22,363.20000000001164,0.012114537444997638
2018-09-07 23:00:00,498084.4,2018-09-07 23:59:15,4.0,0 days 01:00:00,1,9,23,363.20000000001164,0.011013215859030484
2018-09-08 00:00:00,498088.4,2018-09-08 00:59:15,4.0,0 days 01:00:01,0,9,0,185.59999999997672,0.02155172413793374
2018-09-08 01:00:00,498092.4,2018-09-08 01:59:16,4.0,0 days 01:00:00,0,9,1,185.59999999997672,0.02155172413793374
2018-09-08 02:00:00,498096.4,2018-09-08 02:59:16,3.599999999976717,0 days 00:56:15,0,9,2,185.59999999997672,0.019396551724014915
2018-09-08 03:00:00,498100.0,2018-09-08 03:55:31,4.0,0 days 01:00:00,0,9,3,185.59999999997672,0.02155172413793374
2018-09-08 04:00:00,498104.0,2018-09-08 04:55:31,3.599999999976717,0 days 01:00:00,0,9,4,185.59999999997672,0.019396551724014915
2018-09-08 05:00:00,498107.6,2018-09-08 05:55:31,4.0,0 days 01:00:00,0,9,5,185.59999999997672,0.02155172413793374
2018-09-08 06:00:00,498111.6,2018-09-08 06:55:31,10.400000000023283,0 days 01:00:01,0,9,6,185.59999999997672,0.05603448275875317
2018-09-08 07:00:00,498122.0,2018-09-08 07:55:32,7.599999999976717,0 days 01:01:11,0,9,7,185.59999999997672,0.04094827586194866
2018-09-08 08:00:00,498129.6,2018-09-08 08:56:43,8.0,0 days 01:00:00,0,9,8,185.59999999997672,0.04310344827586748
2018-09-08 09:00:00,498137.6,2018-09-08 09:56:43,11.200000000011642,0 days 01:00:01,0,9,9,185.59999999997672,0.06034482758627719
2018-09-08 10:00:00,498148.8,2018-09-08 10:56:44,10.0,0 days 01:00:00,0,9,10,185.59999999997672,0.05387931034483435
2018-09-08 11:00:00,498158.8,2018-09-08 11:56:44,9.600000000034925,0 days 01:00:00,0,9,11,185.59999999997672,0.051724137931229146
2018-09-08 12:00:00,498168.4,2018-09-08 12:56:44,11.199999999953434,0 days 01:00:00,0,9,12,185.59999999997672,0.06034482758596357
2018-09-08 13:00:00,498179.6,2018-09-08 13:56:44,14.0,0 days 01:00:00,0,9,13,185.59999999997672,0.07543103448276808
2018-09-08 14:00:00,498193.6,2018-09-08 14:56:44,13.600000000034925,0 days 01:00:01,0,9,14,185.59999999997672,0.07327586206916288
2018-09-08 15:00:00,498207.2,2018-09-08 15:56:45,13.599999999976717,0 days 01:00:00,0,9,15,185.59999999997672,0.07327586206884926
2018-09-08 16:00:00,498220.8,2018-09-08 16:56:45,8.799999999988358,0 days 01:02:24,0,9,16,185.59999999997672,0.0474137931033915
2018-09-08 17:00:00,498229.6,2018-09-08 17:59:09,8.800000000046566,0 days 01:00:01,0,9,17,185.59999999997672,0.04741379310370512
2018-09-08 18:00:00,498238.4,2018-09-08 18:59:10,10.799999999988358,0 days 01:00:00,0,9,18,185.59999999997672,0.05818965517235837
2018-09-08 19:00:00,498249.2,2018-09-08 19:59:10,6.7999999999883585,0 days 01:00:00,0,9,19,185.59999999997672,0.03663793103442463
2018-09-08 20:00:00,498256.0,2018-09-08 20:59:10,6.400000000023283,0 days 01:00:00,0,9,20,185.59999999997672,0.034482758620819426
2018-09-08 21:00:00,498262.4,2018-09-08 21:59:10,4.0,0 days 00:56:13,0,9,21,185.59999999997672,0.02155172413793374
2018-09-08 22:00:00,498266.4,2018-09-08 22:55:23,3.599999999976717,0 days 01:03:00,0,9,22,185.59999999997672,0.019396551724014915
2018-09-08 23:00:00,498270.0,2018-09-08 23:58:23,4.0,0 days 01:00:00,0,9,23,185.59999999997672,0.02155172413793374
2018-09-09 00:00:00,498274.0,2018-09-09 00:58:23,3.599999999976717,0 days 01:00:00,0,9,0,183.59999999997672,0.019607843137130574
2018-09-09 01:00:00,498277.6,2018-09-09 01:58:23,3.6000000000349246,0 days 01:00:00,0,9,1,183.59999999997672,0.01960784313744761
2018-09-09 02:00:00,498281.2,2018-09-09 02:58:23,3.599999999976717,0 days 01:00:01,0,9,2,183.59999999997672,0.019607843137130574
2018-09-09 03:00:00,498284.8,2018-09-09 03:58:24,4.0,0 days 01:01:07,0,9,3,183.59999999997672,0.021786492374730432
